popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7,94080,0,0.142,0.1,6,-22.422,1,0.0332,0.95,0.132,0.314,0.278,83.817,3,classical
11,61906,0,0.116,0.206,3,-25.798,1,0.0486,0.996,0.91,0.115,0.893,180.35,4,classical
4,93000,0,0.475,0.232,9,-15.271,1,0.0631,0.94,0.0077,0.25,0.848,162.884,3,classical
12,71560,0,0.272,0.142,0,-22.839,1,0.0337,0.982,0.975,0.188,0.561,63.218,4,classical
14,62325,0,0.354,0.194,2,-20.373,1,0.034,0.989,0.961,0.251,0.67,145.106,3,classical
9,66906,0,0.432,0.0954,5,-24.127,1,0.0495,0.95,0.42,0.194,0.498,147.934,4,classical
10,81381,0,0.239,0.114,7,-25.132,1,0.0423,0.988,0.925,0.125,0.523,153.033,4,classical
10,65000,0,0.611,0.267,3,-16.438,1,0.0469,0.91,0.862,0.106,0.585,119.852,4,classical
15,58360,0,0.435,0.094,7,-25.717,1,0.0451,0.995,0.915,0.181,0.818,105.188,4,classical
19,57480,0,0.533,0.0986,5,-22.126,1,0.0727,0.938,0.15,0.0848,0.671,121.1,3,classical
14,71000,0,0.386,0.372,10,-14.78,1,0.0345,0.827,0.749,0.0876,0.948,143.732,3,classical
21,48000,0,0.641,0.115,10,-29.441,1,0.0649,0.949,0.97,0.269,0.839,113.099,1,classical
9,77613,0,0.262,0.136,0,-20.967,1,0.0347,0.98,0.898,0.163,0.188,151.539,3,classical
17,63826,0,0.542,0.027,10,-19.234,1,0.037,0.99,0.787,0.109,0.345,100.015,3,classical
11,67146,0,0.389,0.113,3,-20.068,1,0.0382,0.991,0.842,0.136,0.74,64.338,5,classical
6,94333,0,0.233,0.0283,6,-36.023,1,0.0325,0.989,0.452,0.178,0.195,55.783,4,classical
16,264906,0,0.516,0.0255,3,-28.82,1,0.0556,0.996,0.933,0.131,0.322,102.276,4,classical
6,482480,0,0.445,0.00884,3,-34.835,1,0.078,0.995,0.913,0.0907,0.216,96.913,4,classical
7,397980,0,0.364,0.017,10,-29.337,1,0.044,0.992,0.889,0.0847,0.0929,135.551,4,classical
5,296733,0,0.387,0.0645,5,-24.968,1,0.0463,0.994,0.901,0.113,0.788,126.451,4,classical
5,225160,0,0.475,0.13,0,-23.447,1,0.0532,0.995,0.898,0.0963,0.781,116.459,4,classical
4,507146,0,0.264,0.106,7,-26.447,1,0.0412,0.991,0.955,0.0849,0.193,80.254,4,classical
0,17453,0,0.467,0.0301,2,-28.518,0,0.0428,0.995,0.9,0.124,0,84.375,4,classical
1,383426,0,0.443,0.0454,7,-26.066,1,0.0446,0.993,0.941,0.0608,0.312,76.017,4,classical
3,769826,0,0.448,0.115,5,-18.357,1,0.0362,0.993,0.862,0.0976,0.25,72.292,4,classical
4,62325,0,0.354,0.194,2,-20.373,1,0.034,0.989,0.961,0.251,0.67,145.106,3,classical
8,79876,0,0.268,0.216,0,-20.533,1,0.0374,0.986,0.813,0.124,0.845,129.633,3,classical
12,308000,0,0.383,0.126,0,-20.645,1,0.046,0.986,0.421,0.0859,0.416,90.957,4,classical
2,94453,0,0.565,0.201,10,-20.931,1,0.0465,0.951,0.316,0.183,0.617,100.731,3,classical
8,68916,0,0.404,0.223,0,-18.477,1,0.0433,0.995,0.91,0.127,0.976,140.763,4,classical
6,79154,0,0.423,0.0607,5,-22.611,0,0.0454,0.994,0.953,0.298,0.278,78.513,3,classical
1,96013,0,0.486,0.0372,6,-28.981,0,0.067,0.995,0.923,0.0995,0.638,163.648,3,classical
8,71520,0,0.303,0.0507,3,-26.338,1,0.0438,0.994,0.891,0.131,0.399,92.599,4,classical
10,80466,0,0.436,0.362,9,-15.762,1,0.0363,0.907,0.864,0.344,0.709,142.696,1,classical
20,52202,0,0.342,0.175,2,-22.993,1,0.0472,0.975,0.944,0.112,0.501,65.957,3,classical
7,99000,0,0.511,0.143,7,-22.016,1,0.0377,0.985,0.814,0.111,0.396,93.772,4,classical
8,90786,0,0.33,0.0423,3,-23.181,1,0.0496,0.99,0.868,0.108,0.284,86.81,4,classical
6,80000,0,0.638,0.22,4,-13.991,1,0.0374,0.964,0.938,0.104,0.452,93.46,4,classical
5,96000,0,0.156,0.0173,5,-26.986,1,0.041,0.996,0.884,0.0719,0.144,134.365,3,classical
15,71000,0,0.386,0.372,10,-14.78,1,0.0345,0.827,0.749,0.0876,0.948,143.732,3,classical
10,81466,0,0.638,0.0559,9,-19.111,1,0.0589,0.936,8.31E-05,0.213,0.615,111.141,4,classical
2,97000,0,0.437,0.0647,2,-19.045,1,0.0496,0.987,0.709,0.12,0.621,156.201,3,classical
9,81813,0,0.373,0.184,0,-18.88,1,0.0374,0.983,0.88,0.147,0.399,115.604,4,classical
15,65746,0,0.473,0.075,0,-16.022,1,0.0426,0.954,0.255,0.299,0.203,128.892,3,classical
9,81512,0,0.472,0.142,0,-21.338,1,0.0452,0.992,0.928,0.182,0.81,119.443,3,classical
12,76640,0,0.606,0.0771,9,-25.113,1,0.0503,0.995,0.937,0.121,0.647,133.568,4,classical
2,84653,0,0.446,0.106,7,-21.427,1,0.0459,0.987,0.696,0.101,0.844,157.273,4,classical
8,84317,0,0.496,0.0441,5,-24.634,1,0.0577,0.996,0.956,0.128,0.541,135.118,3,classical
12,74840,0,0.424,0.009,5,-31.947,1,0.0331,0.976,0.938,0.124,0.249,85.107,4,classical
16,57342,0,0.445,0.126,9,-16.27,1,0.0358,0.984,0.906,0.155,0.534,104.928,3,classical
13,71560,0,0.272,0.142,0,-22.839,1,0.0337,0.982,0.975,0.188,0.561,63.218,4,classical
4,96880,0,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical
10,79000,0,0.439,0.0592,2,-21.971,1,0.0436,0.864,0.0588,0.41,0.337,117.939,3,classical
1,92000,0,0.622,0.369,0,-11.734,1,0.048,0.906,0.305,0.044,0.584,125.855,4,classical
5,82697,0,0.336,0.163,5,-23.582,1,0.0513,0.996,0.939,0.115,0.448,78.416,1,classical
19,53600,0,0.359,0.0423,3,-23.299,1,0.0427,0.994,0.905,0.11,0.553,162.227,4,classical
3,284000,0,0.502,0.0308,5,-26.86,1,0.063,0.995,0.915,0.0805,0.312,72.88,4,classical
6,78000,0,0.477,0.181,10,-17.889,1,0.0485,0.989,0.559,0.123,0.802,118.621,3,classical
10,71440,0,0.452,0.0261,2,-25.748,1,0.0424,0.99,0.162,0.168,0.563,116.203,3,classical
10,82266,0,0.598,0.105,9,-17.677,1,0.0515,0.95,0.461,0.114,0.672,113.387,4,classical
7,84226,0,0.647,0.094,3,-21.151,1,0.222,0.993,0.94,0.113,0.524,126.319,4,classical
8,87866,0,0.589,0.243,10,-16.728,1,0.0635,0.938,0.951,0.0875,0.672,110.947,4,classical
19,56000,0,0.601,0.0928,10,-13.644,1,0.042,0.9,0.13,0.0596,0.786,70.549,4,classical
7,89200,0,0.46,0.167,2,-17.742,1,0.0345,0.892,0.939,0.359,0.734,75.19,4,classical
17,50733,0,0.284,0.00746,0,-24.282,1,0.0483,0.971,0.913,0.0829,0.396,115.833,4,classical
8,85000,0,0.636,0.203,3,-14.286,1,0.0412,0.964,0.326,0.171,0.717,118.5,4,classical
24,417666,0,0.356,0.159,2,-20.231,0,0.0379,0.984,0.943,0.151,0.229,71.779,4,classical
16,313866,0,0.4,0.0334,3,-26.333,1,0.0502,0.993,0.938,0.11,0.367,94.362,3,classical
7,693666,0,0.21,0.0975,7,-21.648,0,0.0342,0.973,0.879,0.5,0.0832,84.993,4,classical
5,362640,0,0.17,0.045,3,-26.573,1,0.0418,0.99,0.923,0.15,0.0788,56.768,4,classical
3,410066,0,0.302,0.019,9,-26.351,1,0.0361,0.992,0.915,0.17,0.194,70.075,4,classical
2,225293,0,0.457,0.0888,0,-24.985,1,0.051,0.992,0.917,0.131,0.391,125.826,4,classical
3,337586,0,0.347,0.118,4,-21.192,0,0.0416,0.967,0.0612,0.118,0.257,125.78,4,classical
7,452706,0,0.18,0.0115,3,-30.172,1,0.0399,0.987,0.851,0.0991,0.0861,70.428,4,classical
24,45532,0,0.637,0.022,3,-26.353,1,0.0525,0.995,0.909,0.126,0.193,89.78,4,classical
5,62280,0,0.277,0.177,2,-19.688,1,0.0348,0.974,0.981,0.228,0.85,142.908,3,classical
3,79360,0,0.478,0.185,5,-16.501,1,0.037,0.693,0.907,0.0665,0.941,103.495,3,classical
4,65536,0,0.601,0.0588,10,-27.72,0,0.0747,0.995,0.916,0.0899,0.354,125.689,4,classical
1,98506,0,0.494,0.216,0,-17.779,1,0.0452,0.966,0.921,0.115,0.641,76.432,3,classical
4,64492,0,0.326,0.218,0,-19.854,1,0.0345,0.992,0.937,0.178,0.444,142.723,5,classical
6,41893,0,0.212,0.221,0,-20.543,1,0.0454,0.98,0.96,0.149,0.425,148.759,5,classical
3,71560,0,0.272,0.142,0,-22.839,1,0.0337,0.982,0.975,0.188,0.561,63.218,4,classical
10,75986,0,0.336,0.155,0,-20.784,0,0.0399,0.99,0.791,0.153,0.871,166.114,3,classical
12,68733,0,0.398,0.113,9,-22.607,1,0.0561,0.973,0.132,0.174,0.369,58.878,4,classical
6,99000,0,0.502,0.0769,7,-19.183,1,0.0466,0.985,0.423,0.205,0.781,142.069,3,classical
3,92000,0,0.539,0.158,10,-15.544,1,0.0356,0.976,0.498,0.151,0.685,88.18,3,classical
6,55613,0,0.308,0.0647,7,-24.599,0,0.0446,0.994,0.971,0.178,0.769,179.916,4,classical
3,69653,0,0.3,0.0902,10,-19.71,1,0.0392,0.981,0.958,0.395,0.0842,87.475,4,classical
3,80453,0,0.372,0.076,5,-24.31,1,0.0507,0.995,0.967,0.137,0.553,90.987,1,classical
6,84653,0,0.446,0.106,7,-21.427,1,0.0459,0.987,0.696,0.101,0.844,157.273,4,classical
3,92986,0,0.374,0.128,7,-17.219,0,0.0338,0.983,0.935,0.0823,0.299,80.516,4,classical
14,64839,0,0.325,0.0109,3,-31.406,1,0.0672,0.996,0.876,0.129,0.612,134,4,classical
9,64379,0,0.372,0.0722,10,-24.857,1,0.0331,0.993,0.898,0.0886,0.324,100.924,4,classical
5,88600,0,0.421,0.0837,10,-25.476,1,0.0386,0.993,0.885,0.14,0.125,66.075,4,classical
4,86333,0,0.248,0.0464,5,-30.37,1,0.0352,0.982,0.952,0.236,0.157,87.447,4,classical
21,48960,0,0.372,0.0183,3,-31.907,1,0.0512,0.994,0.924,0.196,0.369,133.748,4,classical
9,85960,0,0.308,0.128,7,-16.179,0,0.0368,0.929,0.956,0.124,0.294,103.577,4,classical
4,96133,0,0.57,0.177,7,-18.339,1,0.0488,0.963,0.917,0.156,0.515,96.075,1,classical
5,90053,0,0.448,0.113,9,-22.262,1,0.0501,0.979,0.878,0.1,0.792,125.6,4,classical
14,67546,0,0.43,0.363,0,-17.472,1,0.0512,0.909,0.358,0.29,0.395,127.893,4,classical
1,94438,0,0.215,0.0904,5,-22.501,1,0.0448,0.992,0.892,0.123,0.465,111.983,5,classical
3,99173,0,0.594,0.118,10,-17.044,1,0.043,0.977,0.367,0.0762,0.588,145.794,4,classical
23,47000,0,0.661,0.042,5,-29.017,1,0.0433,0.976,0.968,0.114,0.575,82.314,4,classical
24,42586,0,0.534,0.15,0,-14.58,0,0.0422,0.984,0.2,0.248,0.53,84.359,4,classical
9,75986,0,0.336,0.155,0,-20.784,0,0.0399,0.99,0.791,0.153,0.871,166.114,3,classical
16,59760,0,0.56,0.247,2,-13.534,1,0.0601,0.924,0.957,0.0918,0.69,147.246,4,classical
16,63893,0,0.457,0.0343,2,-27.041,0,0.0465,0.989,0.953,0.0988,0.435,71.381,3,classical
15,64039,0,0.588,0.0235,9,-27.184,1,0.0855,0.994,0.963,0.104,0.502,100.233,4,classical
6,76533,0,0.673,0.17,9,-16.804,1,0.0408,0.867,0.648,0.108,0.593,116.655,4,classical
10,78800,0,0.284,0.0656,7,-22.254,1,0.0398,0.96,0.952,0.305,0.38,84.639,1,classical
7,90786,0,0.33,0.0423,3,-23.181,1,0.0496,0.99,0.868,0.108,0.284,86.81,4,classical
20,59000,0,0.502,0.248,0,-17.604,1,0.0609,0.864,0.298,0.0867,0.232,133.59,4,classical
7,83666,0,0.199,0.00734,0,-39.346,1,0.0379,0.805,0.000513,0.542,0.327,94.799,4,classical
7,86160,0,0.29,0.049,5,-24.072,1,0.0555,0.98,0.753,0.108,0.114,76.473,4,classical
6,99986,0,0.495,0.144,7,-21.977,1,0.038,0.986,0.847,0.222,0.391,94.024,4,classical
7,98560,0,0.592,0.0557,0,-20.601,1,0.0493,0.958,0.0373,0.0642,0.709,142.897,1,classical
7,327930,0,0.347,0.0223,7,-32.493,1,0.0445,0.993,0.918,0.116,0.348,127.261,4,classical
4,397013,0,0.37,0.091,10,-23.86,1,0.0476,0.995,0.929,0.144,0.6,135.595,3,classical
0,431000,0,0.421,0.0743,0,-22.5,1,0.0423,0.993,0.93,0.0953,0.413,142.151,3,classical
3,79007,0,0.156,0.0341,10,-18.552,1,0.0378,0.994,0.332,0.131,0.0398,73.238,4,classical
2,389840,0,0.403,0.0341,9,-24.567,1,0.0348,0.991,0.916,0.173,0.148,144.708,4,classical
18,61600,0,0.365,0.136,3,-22.211,1,0.0502,0.984,0.473,0.163,0.546,79.275,4,classical
6,55293,0,0.375,0.226,9,-19.704,0,0.0486,0.986,0.652,0.0886,0.857,71.455,3,classical
2,106000,0,0.288,0.372,7,-16.74,0,0.0358,0.973,0.289,0.144,0.346,161.746,4,classical
11,57133,0,0.451,0.0159,0,-35.666,1,0.0644,0.991,0.877,0.0717,0.883,114.211,4,classical
22,54840,0,0.56,0.233,0,-16.369,1,0.0487,0.991,0.939,0.0922,0.788,152.82,1,classical
11,80164,0,0.447,0.0192,10,-26.976,1,0.0503,0.992,0.906,0.112,0.26,102.941,5,classical
11,60226,0,0.494,0.252,2,-12.272,1,0.0505,0.983,0.939,0.114,0.347,99.222,4,classical
10,88960,0,0.37,0.194,3,-16.954,1,0.033,0.955,0.91,0.337,0.674,86.199,4,classical
2,85651,0,0.394,0.0897,10,-24.062,1,0.058,0.99,0.904,0.101,0.443,66.701,4,classical
16,60870,0,0.496,0.234,0,-22.778,1,0.035,0.989,0.95,0.152,0.672,125.694,4,classical
3,81040,0,0.473,0.0529,0,-18.552,1,0.0318,0.959,0.865,0.553,0.3,81.816,4,classical
3,79306,0,0.556,0.143,3,-18.677,1,0.0424,0.975,0.852,0.189,0.708,119.065,3,classical
3,80699,0,0.537,0.11,2,-25.941,1,0.0605,0.991,0.848,0.119,0.89,124.812,4,classical
22,97920,0,0.449,0.247,2,-16.29,1,0.0405,0.866,0.869,0.216,0.62,139.048,4,classical
13,71680,0,0.547,0.111,0,-22.313,1,0.0524,0.994,0.848,0.108,0.285,120.777,4,classical
2,92986,0,0.369,0.179,5,-23.731,1,0.0505,0.993,0.948,0.0622,0.326,94.6,4,classical
1,94666,0,0.464,0.125,7,-16.569,1,0.0693,0.919,0.13,0.284,0.813,153.056,4,classical
2,98093,0,0.55,0.162,10,-21.547,1,0.0454,0.993,0.957,0.1,0.913,162.685,3,classical
1,96880,0,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical
20,54040,0,0.303,0.094,3,-23.87,1,0.0469,0.994,0.806,0.12,0.195,79.928,4,classical
12,308000,0,0.383,0.126,0,-20.645,1,0.046,0.986,0.421,0.0859,0.416,90.957,4,classical
11,60026,0,0.336,0.0891,0,-22.485,0,0.0493,0.987,0.698,0.124,0.373,86.995,4,classical
1,90760,0,0.38,0.0641,5,-21.828,1,0.0493,0.962,0.00124,0.11,0.472,61.028,3,classical
15,64680,0,0.309,0.00917,0,-35.767,1,0.0444,0.992,0.941,0.0933,0.679,76.791,4,classical
12,64906,0,0.385,0.0554,0,-25.817,1,0.0553,0.987,0.889,0.117,0.321,68.453,4,classical
9,87866,0,0.589,0.243,10,-16.728,1,0.0635,0.938,0.951,0.0875,0.672,110.947,4,classical
3,93026,0,0.493,0.0409,0,-25.523,1,0.0621,0.993,0.954,0.147,0.481,79.19,4,classical
6,75910,0,0.224,0.0821,5,-27.661,1,0.0368,0.984,0.868,0.106,0.501,79.891,4,classical
22,45560,0,0.468,0.328,7,-17.645,1,0.0362,0.866,0.205,0.269,0.776,131.29,3,classical
4,95000,0,0.625,0.114,2,-14.862,1,0.0457,0.966,0.952,0.0928,0.473,113.466,4,classical
9,76560,0,0.681,0.22,3,-24.653,1,0.0601,0.983,0.9,0.133,0.892,98.123,4,classical
9,85026,0,0.537,0.207,2,-21.004,1,0.0597,0.976,0.876,0.197,0.762,141.911,3,classical
11,74000,0,0.296,0.0242,9,-27.154,1,0.0546,0.99,0.907,0.199,0.248,175.619,3,classical
3,99986,0,0.495,0.144,7,-21.977,1,0.038,0.986,0.847,0.222,0.391,94.024,4,classical
7,95706,0,0.413,0.0509,2,-18.693,1,0.0375,0.965,0.902,0.24,0.514,93.116,4,classical
9,76000,0,0.432,0.0223,5,-31.554,1,0.0555,0.983,0.875,0.178,0.921,180.084,4,classical
9,80066,0,0.644,0.232,4,-13.557,1,0.0374,0.962,0.923,0.102,0.442,93.436,4,classical
7,92986,0,0.369,0.179,5,-23.731,1,0.0505,0.993,0.948,0.0622,0.326,94.6,4,classical
19,60280,0,0.355,0.29,6,-19.042,1,0.0508,0.758,0.0201,0.087,0.636,134.061,3,classical
7,96880,0,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical
6,96133,0,0.57,0.177,7,-18.339,1,0.0488,0.963,0.917,0.156,0.515,96.075,1,classical
15,63360,0,0.193,0.0844,7,-22.463,1,0.0494,0.685,0,0.113,0.237,182.218,3,classical
15,61800,0,0.519,0.199,3,-22.841,1,0.0334,0.995,0.939,0.111,0.581,92.138,4,classical
7,97906,0,0.422,0.0238,5,-27.829,1,0.0413,0.994,0.909,0.111,0.717,155.189,4,classical
6,98160,0,0.642,0.0801,8,-20.228,1,0.0501,0.909,0.591,0.241,0.602,121.991,4,classical
84,244960,0,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4,edm
84,205946,0,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,4,edm
79,253520,0,0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.324,95.012,4,edm
98,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,edm
68,181176,0,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,edm
73,207068,0,0.451,0.692,11,-4.741,1,0.0398,0.287,0,0.115,0.423,174.122,4,edm
67,180413,0,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,edm
68,157245,0,0.889,0.341,7,-7.909,1,0.0424,0.117,3.70E-06,0.0734,0.942,118.003,4,edm
66,222096,0,0.678,0.449,4,-9.379,0,0.0869,0.477,0,0.536,0.606,100.033,4,edm
79,202620,1,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,4,edm
86,176658,0,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4,edm
85,247160,0,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,4,edm
75,192560,0,0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,4,edm
69,190673,0,0.644,0.892,0,-1.1,0,0.0567,0.13,0.000113,0.0893,0.767,180.044,4,edm
3,158994,0,0.687,0.717,11,-6.61,1,0.0755,0.0744,0,0.134,0.685,88.063,4,edm
65,144250,0,0.489,0.752,2,-5.422,1,0.0372,0.665,0.000669,0.55,0.179,192.133,4,edm
13,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,edm
2,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
2,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,158994,0,0.687,0.717,11,-6.61,1,0.0755,0.0744,0,0.134,0.685,88.063,4,edm
0,235160,0,0.456,0.802,7,-7.173,1,0.096,0.00266,0.374,0.122,0.0616,116.222,4,edm
0,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,edm
3,158391,0,0.869,0.726,11,-5.654,0,0.0459,0.0784,0,0.107,0.343,124.023,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
1,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,edm
0,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
2,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,edm
0,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,edm
0,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,edm
4,158391,0,0.869,0.726,11,-5.654,0,0.0459,0.0784,0,0.107,0.343,124.023,4,edm
0,360960,0,0.59,0.8,1,-5.044,0,0.0441,0.000653,0.905,0.0512,0.21,127.996,4,edm
1,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,198946,0,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.033,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
1,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
3,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,edm
2,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,203641,0,0.53,0.747,4,-4.838,0,0.0694,0.417,1.04E-05,0.107,0.434,91.943,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,158391,0,0.869,0.726,11,-5.654,0,0.0459,0.0784,0,0.107,0.343,124.023,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,edm
0,377013,0,0.624,0.81,1,-8.307,1,0.039,0.00269,0.0186,0.169,0.271,127.989,4,edm
0,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,edm
0,367786,0,0.698,0.931,11,-4.32,0,0.0595,0.0237,0.852,0.0767,0.0825,128.004,4,edm
0,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,edm
63,193425,0,0.659,0.345,11,-8.464,1,0.107,0.106,0,0.107,0.338,84.761,4,edm
63,230204,0,0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,4,edm
85,154983,0,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41E-06,0.118,0.637,119.976,4,edm
83,214289,0,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,4,edm
77,220780,0,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4,edm
75,217640,0,0.585,0.696,4,-5.6,0,0.0307,0.204,0,0.344,0.522,104.01,4,edm
73,267227,0,0.682,0.543,1,-8.66,1,0.0688,0.261,0,0.108,0.112,127.526,4,edm
76,212500,1,0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881,4,edm
79,195706,0,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,4,edm
85,247426,0,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,edm
75,209880,0,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,4,edm
63,161624,0,0.735,0.593,11,-7.473,1,0.0885,0.731,0.178,0.135,0.475,160.07,4,edm
80,208373,0,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,4,edm
62,200275,0,0.723,0.56,5,-8.324,0,0.035,0.645,7.42E-06,0.228,0.619,145.022,4,edm
75,159862,0,0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,4,edm
61,178561,0,0.707,0.921,7,-3.323,1,0.0738,0.135,0,0.0371,0.547,99.994,4,edm
62,72000,0,0.345,0.68,2,-10.64,1,0.0288,0.573,0.984,0.192,0.151,100.001,4,edm
0,167858,0,0.744,0.725,11,-6.056,1,0.0303,0.0179,1.00E-05,0.212,0.902,118.035,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
1,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,154983,0,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49E-06,0.116,0.645,119.978,4,edm
3,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
1,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,164818,0,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,edm
1,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,164818,0,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,164818,0,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,edm
0,164000,0,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,edm
0,164000,0,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,edm
0,164818,0,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,edm
1,214289,0,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,edm
